biomass,minProd,maxProd,ko1,ko2,ko3,ko4,ko5
0.986585906249655,1.02871430799994,1.03659557451784,EX_fum_e/FUMtex,EX_orn_e/ORNtex,FUM,GLUDC,TPI
1.11104292034887,1.158541912,1.16197077158069,EX_fum_e/FUMtex,EX_orn_e/ORNtex,FUM,EX_dha_e/DHAtex/DHAtpp,GLUDC
1.11104292034886,1.158541912,1.16197077158417,EX_fum_e/FUMtex,EX_orn_e/ORNtex,FUM,EX_dha_e/DHAtex/DHAtpp,ASNN
0.373506274549897,0.389482812000007,0.390207522937265,EX_fum_e/FUMtex,EX_orn_e/ORNtex,FUM,ASNN,EX_o2_e/O2tex
0.37350627454989,0.389482812000005,0.390207522937995,EX_fum_e/FUMtex,FUM,ABTA,ASNN,EX_o2_e/O2tex
0.502943789429399,0.524420096799998,0.528120553584905,EX_fum_e/FUMtex,FUM,ABTA,ASNN,RPI
0.502943789429373,0.524420096800017,0.528120553590143,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,ABTA,RPI
1.11104292034886,1.15854191200006,1.1619707715855,EX_fum_e/FUMtex,EX_val__L_e/VALtex,FUM,ABTA,HPYRI
1.11104292034886,1.15854191199995,1.16197077158441,EX_fum_e/FUMtex,EX_val__L_e/VALtex,CYSDS,FUM,HPYRI
1.11104292034886,1.15854191199996,1.16197077158324,EX_fum_e/FUMtex,FBA,EX_val__L_e/VALtex,CYSDS,FUM
1.11104292034886,1.15854191199996,1.16197077158141,EX_fum_e/FUMtex,FBA,CYSDS,FUM,EX_etha_e/ETHAtex
1.11104292034886,1.15854191199997,1.16197077158228,EX_fum_e/FUMtex,CYSDS,FUM,EX_etha_e/ETHAtex,
1.11104292034887,1.15854191200001,1.16197077158707,EX_fum_e/FUMtex,FUM,EX_etha_e/ETHAtex,EX_mththf_e/AI2tex,
1.11104292034886,1.158541912,1.1619707715826,EX_fum_e/FUMtex,FUM,EX_etha_e/ETHAtex,VPAMTr,EX_mththf_e/AI2tex
1.11104292034885,1.15854191200001,1.16197077158252,EX_fum_e/FUMtex,EX_leu__L_e/LEUtex,FUM,VPAMTr,EX_mththf_e/AI2tex
1.11104292034886,1.15854191199995,1.16197077158155,EX_fum_e/FUMtex,EX_leu__L_e/LEUtex,FUM,LGTHL/GLYOX,EX_mththf_e/AI2tex
0.96075167926772,2.17955822387542,2.25296695521195,EX_ac_e/ACtex,EX_fum_e/FUMtex,FUM,LGTHL/GLYOX,EX_mththf_e/AI2tex
0.960751679267725,2.17955822388337,2.25296695521076,EX_ac_e/ACtex,EX_akg_e/AKGtex/AKGt2rpp,EX_fum_e/FUMtex,FUM,EX_mththf_e/AI2tex
1.11104292034885,1.15854191200002,1.16197077158734,EX_akg_e/AKGtex/AKGt2rpp,EX_fum_e/FUMtex,EX_pyr_e/PYRt2rpp/PYRtex,FUM,EX_mththf_e/AI2tex
1.11104292034886,1.15854191200003,1.16197077158205,EX_akg_e/AKGtex/AKGt2rpp,EX_fum_e/FUMtex,EX_pyr_e/PYRt2rpp/PYRtex,FUM,HPYRP
1.11104292034886,1.15854191200002,1.16197077158257,EX_akg_e/AKGtex/AKGt2rpp,EX_fum_e/FUMtex,FUM,GLCtex_copy2,HPYRP
1.11104292034886,1.15854191199987,1.16197077158321,EX_fum_e/FUMtex,FUM,GLCtex_copy2,EX_dxylnt_e/DXYLONtpp/DXYLONtex/DXYLTD/2DDARAA,HPYRP
1.11104292034886,1.15854191199992,1.16197077158267,EX_fum_e/FUMtex,FUM,F6PA,EX_dxylnt_e/DXYLONtpp/DXYLONtex/DXYLTD/2DDARAA,HPYRP
1.11104292034885,1.158541912,1.16197077158141,EX_fum_e/FUMtex,FUM,F6PA,EX_thr__L_e/THRtex,EX_dxylnt_e/DXYLONtpp/DXYLONtex/DXYLTD/2DDARAA
1.11104292034885,1.15854191199996,1.16197077158069,EX_fum_e/FUMtex,FUM,EX_thr__L_e/THRtex,EX_dxylnt_e/DXYLONtpp/DXYLONtex/DXYLTD/2DDARAA,GAPP
1.11104292034886,1.15854191199995,1.16197077158708,EX_fum_e/FUMtex,FUM,PPM2/DRPA,EX_dxylnt_e/DXYLONtpp/DXYLONtex/DXYLTD/2DDARAA,GAPP
1.11104292034886,1.15854191200003,1.16197077158695,EX_fum_e/FUMtex,FUM,PPM2/DRPA,PPA2,GAPP
1.11104292034886,1.15854191200002,1.16197077158379,EX_fum_e/FUMtex,EX_spmd_e/SPMDtex,FUM,PPA2,GAPP
1.07377966685431,1.11964577039996,1.12623113442562,EX_fum_e/FUMtex,EX_spmd_e/SPMDtex,FUM,PSERT/PSP_L,PPA2
1.07377966685431,1.11964577039996,1.12623113443011,EX_fum_e/FUMtex,EX_spmd_e/SPMDtex,FUM,UGLYCH,PSERT/PSP_L
1.11104292034886,1.15854191200002,1.16197077157931,EX_fum_e/FUMtex,EX_spmd_e/SPMDtex,FUM,EX_lac__D_e/D_LACtex/D_LACt2pp,UGLYCH
1.11104292034886,1.15854191200002,1.16197077158383,EX_fum_e/FUMtex,FUM,EX_lac__D_e/D_LACtex/D_LACt2pp,UGLYCH,CYTDH
1.11104292034886,1.15854191199999,1.16197077158337,EX_fum_e/FUMtex,EDA/EDD,FUM,UGLYCH,CYTDH
1.11104292034886,1.15854191200001,1.16197077158417,EX_fum_e/FUMtex,EDA/EDD,FUM,CYTDH,CITtex
1.11104292034886,1.15854191200002,1.16197077158426,EX_fum_e/FUMtex,FUM,CYTDH,PPM2/DRPA,CITtex
1.11104292034886,1.15854191199993,1.16197077158283,EX_fum_e/FUMtex,FUM,UGLYCH,PPM2/DRPA,CITtex
1.11104292034886,1.15854191199996,1.16197077158333,EX_fum_e/FUMtex,RPE,FUM,UGLYCH,CITtex
1.11104292034886,1.15854191200001,1.16197077158439,EX_fum_e/FUMtex,RPE,FUM,EX_glyclt_e/GLYCLTtex,CITtex
1.07377677006606,1.11964577039998,1.12599169932568,EX_fum_e/FUMtex,FUM,EX_glyclt_e/GLYCLTtex,PSERT/PSP_L,CITtex
1.07377966685431,1.11964577039996,1.12623113442507,ALATA_D2,EX_fum_e/FUMtex,FUM,PSERT/PSP_L,CITtex
